sale_date,sale_price,latitude,longitude,city,zoning,land_val,imp_val,year_built,sqft_lot,sqft,grade,fbsmt_grade,home_condition,stories,beds,bath_full,bath_3qtr,bath_half,garb_sqft,gara_sqft,wfnt,golf,greenbelt,noise_traffic,view_rainier,view_olympics,view_cascades,view_territorial,view_skyline,view_sound,view_lakewash,view_otherwater,year,zipcode
2018-05-10,490000,47.50160862,-122.244421,SEATTLE,NR3,240000,246000,1945,16544,1090,6,5,3,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98178
2018-05-11,350000,47.53647977,-122.3742722,SEATTLE,NR3,245000,428000,1942,5040,1680,6,0,4,1.5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98126
2018-05-10,2850000,47.61856597,-122.2838847,SEATTLE,NR2,2844000,315000,1910,10117,4040,9,0,4,2.5,5,1,2,1,0,0,0,0,0,1,0,0,2,2,0,0,2,0,2018,98112
2018-05-15,772000,47.50936233,-122.3721605,SEATTLE,NR2,260000,591000,1955,8040,2250,7,6,5,1.0,4,1,2,0,320,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98146
2018-05-07,440000,47.51629921,-122.3763844,SEATTLE,NR3,238000,215000,1942,6420,710,6,0,4,1.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98126
2018-05-04,1231200,47.64505408,-122.3516539,SEATTLE,NR3,772000,457000,1949,4800,1730,8,8,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98109
2018-05-09,1100000,47.67465663,-122.3314144,SEATTLE,NR3,545000,522000,1902,3060,1470,7,0,5,1.5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-16,965000,47.57513568,-122.4116896,SEATTLE,NR3,399000,674000,1937,4800,1830,7,7,5,2.0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98116
2018-05-07,730000,47.69999982,-122.3530925,SEATTLE,NR3,452000,372000,1928,5099,1460,7,0,4,1.5,3,1,0,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-14,708000,47.57240616,-122.3951226,SEATTLE,NR3,334000,366000,1950,6413,1010,7,0,3,1.0,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98116
2018-05-09,850000,47.68256827,-122.3760485,SEATTLE,NR3,311000,533000,1994,2500,1520,7,7,3,1.0,3,2,0,0,270,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98117
2018-05-15,2125000,47.62770725,-122.3103386,SEATTLE,NR3,1160000,1056000,1906,6000,2490,9,0,4,2.5,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98112
2018-05-14,986114,47.65935187,-122.3258794,SEATTLE,NR3,539000,591000,1911,3732,2110,7,7,5,1.0,4,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98105
2018-05-09,1126111,47.68961827,-122.3649652,SEATTLE,NR3,527000,811000,1931,4560,2440,8,7,5,1.5,4,2,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98117
2018-05-04,2000000,47.64191488,-122.4115865,SEATTLE,NR3,1244000,1111000,1928,5136,3780,10,8,5,2.0,3,2,0,1,0,0,0,0,0,0,0,3,0,3,0,3,0,0,2018,98199
2018-05-10,825000,47.54725934,-122.3882762,SEATTLE,RSL (M),430000,447000,1924,6500,1720,7,7,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98136
2018-05-16,695000,47.68528327,-122.3460474,SEATTLE,NR3,511000,278000,1905,3000,1410,7,7,4,1.5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-16,750000,47.64548072,-122.3539156,SEATTLE,NR3,303000,533000,1908,1240,1090,7,7,5,1.5,2,1,1,0,200,20,0,0,0,0,0,0,0,2,0,0,0,0,2018,98109
2018-05-09,900100,47.68465097,-122.3750658,SEATTLE,NR3,492000,470000,1930,4445,1360,7,0,4,1.5,3,2,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98117
2018-05-14,573000,47.52950601,-122.3547333,SEATTLE,NR3,196000,363000,1964,4000,1360,7,0,3,1.0,3,1,0,0,0,360,0,0,0,1,0,0,0,0,0,0,0,0,2018,98106
2018-05-09,451750,47.52962703,-122.3513819,SEATTLE,NR3,214000,281000,1943,4501,670,6,0,4,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98106
2018-05-07,571000,47.55483339,-122.3039768,SEATTLE,NR3,249000,556000,1941,5472,1940,7,0,5,1.0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98108
2018-05-17,515000,47.69963905,-122.3059628,SEATTLE,NR3,529000,317000,1948,9570,1420,7,7,5,1.0,3,2,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-09,1027000,47.6812682,-122.3490975,SEATTLE,NR3,682000,385000,1904,4590,1660,7,7,5,1.5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-15,2350000,47.63132402,-122.368783,SEATTLE,NR3,1515000,1488000,1912,5170,4430,10,8,3,2.0,5,2,1,1,0,0,0,0,0,0,0,3,0,3,0,4,0,0,2018,98119
2018-05-09,683000,47.52897083,-122.357375,SEATTLE,NR3,220000,382000,1927,5134,1440,7,6,4,1.0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98106
2018-05-10,1190000,47.68585592,-122.3297027,SEATTLE,NR3,613000,443000,1929,4000,1380,8,0,3,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-18,563000,47.68388442,-122.2908342,SEATTLE,NR3,602000,202000,1946,5100,2350,7,7,2,1.5,4,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2018,98115
2018-05-18,562000,47.71250924,-122.2896727,SEATTLE,NR2,424000,455000,1969,6350,2510,7,7,3,1.0,5,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98125
2018-05-14,1161000,47.66991786,-122.3284643,SEATTLE,NR3,431000,595000,1923,2640,1700,7,7,5,1.0,3,1,1,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-16,537000,47.54415707,-122.2965743,SEATTLE,RSL (M),388000,245000,1947,3880,960,7,0,5,1.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98108
2018-05-14,970000,47.68205707,-122.2860474,SEATTLE,NR3,808000,383000,1926,7620,1730,7,0,5,2.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-17,1275000,47.52247014,-122.3850096,SEATTLE,NR2,515000,853000,1952,7296,2730,8,7,5,1.0,4,1,1,1,0,400,0,0,0,0,0,2,0,2,0,2,0,0,2018,98136
2018-05-15,721000,47.70916669,-122.2884255,SEATTLE,NR2,438000,254000,1918,7380,1130,6,0,4,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98125
2018-05-21,940000,47.65400854,-122.3925089,SEATTLE,NR3,647000,432000,1951,6000,1580,7,7,4,1.0,3,0,2,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98199
2018-05-15,732950,47.70580511,-122.3035727,SEATTLE,NR2,530000,278000,1938,8320,1740,7,7,4,1.0,3,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2018,98125
2018-05-10,630000,47.72256143,-122.3525235,SEATTLE,NR2,424000,434000,1947,7650,2350,7,0,5,1.0,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98133
2018-05-17,982000,47.64881138,-122.3973096,SEATTLE,NR3,759000,300000,1942,8160,1770,7,6,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2018,98199
2018-05-16,860000,47.6731679,-122.3251551,SEATTLE,NR3,491000,398000,1987,3000,1280,7,0,3,2.0,3,2,0,1,0,250,0,0,0,1,0,0,0,0,0,0,0,0,2018,98115
2018-05-17,616000,47.72428264,-122.2950489,SEATTLE,NR2,427000,267000,1957,9603,1150,7,0,4,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98125
2018-05-17,505000,47.54695362,-122.3910476,SEATTLE,NR3,320000,284000,1918,4000,610,6,0,4,1.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98136
2018-05-14,1250000,47.64007711,-122.3626603,SEATTLE,NR3,965000,235000,1907,4800,2050,8,7,3,1.5,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98119
2018-05-16,632000,47.52766772,-122.3527456,SEATTLE,NR3,302000,332000,1976,7620,1060,7,0,4,1.0,3,1,0,1,0,290,0,0,0,0,0,2,0,2,0,0,0,0,2018,98106
2018-05-14,825000,47.68345919,-122.3025928,SEATTLE,NR3,637000,334000,1952,4120,1310,7,0,5,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-16,679000,47.72376438,-122.361901,SEATTLE,NR2,628000,266000,1948,8160,1660,8,0,4,1.0,3,1,0,1,0,340,0,0,0,0,0,0,0,0,0,0,0,0,2018,98177
2018-05-15,1650000,47.65230539,-122.3341128,SEATTLE,NR3,568000,1194000,1910,3600,4200,8,8,4,2.0,6,3,1,0,0,230,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-17,914500,47.65138363,-122.4013555,SEATTLE,NR3,517000,525000,1973,6000,1720,7,6,4,1.0,3,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2018,98199
2018-05-14,600000,47.57789869,-122.3026149,SEATTLE,NR3,293000,413000,1955,5000,1690,7,6,3,1.0,3,1,0,1,320,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98144
2018-05-21,425000,47.54011174,-122.3216565,SEATTLE,NR3,207000,319000,1940,2720,770,6,0,3,1.0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98108
2018-05-14,1215000,47.67998185,-122.2681583,SEATTLE,NR3,810000,603000,1950,5850,1630,8,7,5,1.0,3,2,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,2018,98115
2018-05-21,735000,47.69744783,-122.326132,SEATTLE,NR2,505000,751000,1942,8100,2730,7,6,5,1.0,5,3,0,1,0,440,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-21,1152000,47.66726975,-122.2876346,SEATTLE,NR3,591000,525000,1924,4000,2220,7,7,5,1.5,5,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98105
2018-05-16,600000,47.54069107,-122.390636,SEATTLE,NR3,400000,532000,1910,7020,1980,7,6,5,1.0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2018,98136
2018-05-17,994500,47.54364495,-122.3795489,SEATTLE,NR3,443000,761000,1947,6550,3320,7,7,5,1.5,5,2,1,0,0,240,0,0,0,0,0,2,0,2,0,2,0,0,2018,98126
2018-05-10,1035000,47.67636297,-122.39774,SEATTLE,NR3,560000,686000,1920,5000,2340,7,7,5,1.5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98117
2018-05-18,1455000,47.69150459,-122.2710969,SEATTLE,NR2,965000,681000,1959,8050,2690,9,9,4,1.0,3,2,1,0,0,0,0,0,0,0,0,0,2,3,0,0,3,0,2018,98115
2018-05-21,1500000,47.65961854,-122.3310149,SEATTLE,NR3,823000,454000,1919,6840,1670,7,0,5,1.5,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-18,850000,47.69371628,-122.3100893,SEATTLE,NR3,489000,586000,1968,5510,2320,8,6,3,2.0,3,1,1,0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-16,826100,47.68497673,-122.3456686,SEATTLE,NR3,563000,415000,1900,3753,1420,7,0,5,1.5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-15,716475,47.70159869,-122.2870213,SEATTLE,NR2,569000,475000,1943,9490,2330,7,6,3,2.0,1,1,0,0,480,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98125
2018-05-23,1375000,47.686446,-122.3999993,SEATTLE,NR3,1349000,1000,1936,7040,1810,8,7,3,1.0,2,0,1,1,0,260,0,0,0,0,0,3,0,3,0,3,0,0,2018,98117
2018-05-16,800000,47.69809592,-122.377293,SEATTLE,NR2,646000,498000,1945,9100,2460,7,6,4,1.5,3,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98117
2018-05-16,857000,47.68982735,-122.3786148,SEATTLE,RSL (M),507000,575000,1944,4488,1740,7,6,5,1.5,3,1,2,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98117
2018-05-16,1100000,47.68136513,-122.281892,SEATTLE,NR3,822000,979000,1956,8080,2730,9,6,5,1.0,3,1,2,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-21,850000,47.71846235,-122.3577543,SEATTLE,NR2,612000,323000,1949,10711,2580,8,7,3,1.0,3,1,1,0,0,360,0,0,0,0,0,0,0,2,0,0,0,0,2018,98133
2018-05-21,630000,47.73099385,-122.3076633,SEATTLE,NR2,401000,272000,1951,6600,1200,7,0,4,1.0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98125
2018-05-02,1275000,47.67092796,-122.3081747,SEATTLE,NR3,694000,523000,1910,5257,2090,8,0,2,2.5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98105
2018-05-15,825000,47.66759647,-122.2882864,SEATTLE,NR3,591000,328000,1927,4000,1710,7,6,4,1.5,4,1,0,0,180,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98105
2018-05-22,747000,47.71130399,-122.2836762,SEATTLE,NR2,467000,475000,1949,10480,1700,7,7,5,1.0,3,1,1,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,2018,98125
2018-05-22,399950,47.52451496,-122.3215106,SEATTLE,RSL (M),212000,238000,1907,6000,1090,6,0,4,1.5,2,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2018,98108
2018-05-19,570000,47.50926759,-122.2543507,SEATTLE,NR3,176000,426000,1946,5985,1220,7,0,4,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98178
2018-05-16,830000,47.7087795,-122.2832683,SEATTLE,NR2,424000,572000,1951,7412,2390,7,7,5,1.0,4,2,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98125
2018-05-18,665000,47.69383433,-122.3603048,SEATTLE,NR3,393000,323000,1920,6050,860,7,0,4,1.0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98117
2018-05-21,783500,47.57520066,-122.3030245,SEATTLE,NR3,250000,485000,1939,4000,1740,7,6,4,1.0,3,1,1,0,240,50,0,0,0,2,0,0,0,2,0,0,0,0,2018,98144
2018-05-15,1000000,47.65580863,-122.358418,SEATTLE,NR3,705000,338000,1917,5500,2060,7,6,3,1.0,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98107
2018-05-15,1423000,47.70068983,-122.3862022,SEATTLE,NR3,664000,1131000,1950,6240,3620,8,7,5,2.0,5,2,1,1,240,0,0,0,0,0,0,0,0,2,0,1,0,0,2018,98117
2018-05-21,407950,47.73370525,-122.335624,SEATTLE,NR3,383000,229000,1954,4725,1160,7,0,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98133
2018-05-02,1100000,47.61780478,-122.2889234,SEATTLE,NR3,654000,587000,1918,3838,1740,8,0,4,1.5,3,2,0,0,200,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98122
2018-05-16,982000,47.68711531,-122.3685873,SEATTLE,NR3,465000,568000,1931,5040,1490,8,0,4,1.5,3,1,1,0,260,0,0,0,0,2,0,0,0,0,0,0,0,0,2018,98117
2018-05-15,749000,47.68876869,-122.3082104,SEATTLE,NR3,574000,508000,1938,4275,1800,7,7,5,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-21,949000,47.67318576,-122.3577626,SEATTLE,NR3,650000,421000,1908,3750,1910,7,0,4,2.5,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98107
2018-05-15,565000,47.54475454,-122.3600475,SEATTLE,NR3,335000,276000,1970,9600,1030,7,0,3,1.0,3,1,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,2018,98106
2018-05-16,600000,47.50757799,-122.2599512,SEATTLE,NR2,200000,509000,1959,10000,2110,7,6,4,1.0,3,1,1,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98178
2018-05-16,700000,47.55278895,-122.3705423,SEATTLE,NR3,263000,432000,1978,5750,1680,7,7,4,1.0,3,1,2,0,360,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98126
2018-05-22,565500,47.72768852,-122.335963,SEATTLE,NR3,415000,239000,1949,6800,1220,7,0,4,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98133
2018-05-15,945000,47.64389198,-122.3698261,SEATTLE,NR3,869000,275000,1951,4894,1920,8,6,3,1.0,2,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98119
2018-05-21,2150000,47.63833946,-122.3119944,SEATTLE,NR3,2329000,314000,1940,33500,4230,10,7,4,2.0,5,4,1,0,0,470,0,0,0,0,0,0,3,3,0,0,0,0,2018,98112
2018-05-16,663000,47.66748626,-122.305833,SEATTLE,NR3,503000,213000,1921,4000,930,6,0,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98105
2018-05-19,790000,47.66459593,-122.2898648,SEATTLE,NR3,578000,378000,1945,4128,2000,7,6,4,1.0,4,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2018,98105
2018-05-04,604000,47.52063491,-122.3483693,SEATTLE,NR2,271000,427000,1967,7620,1820,6,6,5,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98106
2018-05-21,2000000,47.63339725,-122.3025432,SEATTLE,NR3,1446000,1135000,1913,10125,3360,9,0,4,2.5,5,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98112
2018-05-16,1063000,47.68873095,-122.2867198,SEATTLE,NR3,751000,407000,1947,6000,1940,7,7,5,1.0,4,1,1,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-18,1500000,47.58158208,-122.2894953,SEATTLE,NR3,774000,847000,1912,6000,2670,9,0,4,1.5,4,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98144
2018-05-24,760000,47.5700529,-122.2949798,SEATTLE,NR3,293000,524000,1999,5046,1840,8,8,4,1.0,3,2,0,0,440,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98144
2018-05-23,770000,47.58051558,-122.4048656,SEATTLE,NR3,472000,526000,1918,6780,1360,7,0,4,1.5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98116
2018-05-16,603000,47.53229778,-122.3715251,SEATTLE,NR3,209000,476000,1991,2825,1450,7,0,3,2.0,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98126
2018-05-18,707500,47.69002305,-122.2895885,SEATTLE,NR3,583000,289000,1946,5670,1250,7,7,4,1.0,3,1,1,0,290,0,0,0,0,1,0,0,0,0,0,0,0,0,2018,98115
2018-05-18,1135000,47.67831877,-122.3712115,SEATTLE,NR3,492000,660000,1928,4062,2190,7,7,5,1.5,3,2,0,0,240,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98117
2018-05-02,435000,47.51568849,-122.3747766,SEATTLE,NR3,251000,230000,1942,6300,810,6,5,3,1.0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98126
2018-05-21,860000,47.68579276,-122.3707205,SEATTLE,NR3,547000,484000,1929,5000,2340,7,7,3,1.5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98117
2018-05-18,740000,47.55407163,-122.2930462,SEATTLE,NR3,321000,473000,1983,6076,1650,7,7,5,1.0,4,2,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98108
2018-05-22,935000,47.68013429,-122.3597537,SEATTLE,NR3,381000,552000,1916,2560,1220,6,6,5,1.0,2,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2018,98117
2018-05-16,1810000,47.59840533,-122.2886723,SEATTLE,NR3,1032000,1361000,1979,6218,3150,10,0,4,3.0,4,2,1,1,530,0,0,0,0,0,0,0,2,2,0,0,2,0,2018,98144
2018-05-24,1200000,47.66966361,-122.2788801,SEATTLE,NR3,740000,515000,1950,6540,1300,7,0,5,1.0,2,1,1,0,0,260,0,0,0,0,0,0,0,0,0,0,0,0,2018,98105
2018-05-21,710000,47.51887488,-122.2734817,SEATTLE,NR3,249000,477000,1910,8673,2000,7,6,5,1.0,3,1,1,0,200,0,0,0,0,0,0,0,0,2,0,0,1,0,2018,98118
2018-05-14,815000,47.53557902,-122.3882305,SEATTLE,NR3,448000,598000,1953,4520,1940,7,7,5,1.0,3,0,2,1,0,230,0,0,0,0,0,2,0,2,0,2,0,0,2018,98136
2018-05-22,650000,47.62335341,-122.2950465,SEATTLE,NR3,516000,183000,1953,4740,780,7,0,3,1.0,2,1,0,0,0,220,0,0,0,1,0,0,0,0,0,0,0,0,2018,98112
2018-05-23,1086111,47.68205335,-122.2827867,SEATTLE,NR3,751000,499000,1956,6200,2180,8,7,4,1.0,3,0,2,1,620,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-18,1190000,47.66703802,-122.3321971,SEATTLE,NR3,613000,495000,1911,4084,1820,7,0,4,1.5,4,1,1,0,220,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-21,1100000,47.6521003,-122.3318487,SEATTLE,NR3,731000,685000,1914,4560,3140,7,7,4,1.5,5,3,0,0,140,0,0,0,0,0,0,0,0,2,0,0,0,2,2018,98015
2018-05-18,794950,47.53767023,-122.3701959,SEATTLE,NR3,282000,479000,1945,6630,1800,6,6,5,1.5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98126
2018-05-25,600000,47.57484041,-122.3047618,SEATTLE,NR3,293000,388000,1950,5355,1600,7,6,3,1.0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98144
2018-05-23,11100000,47.6680922,-122.2588848,SEATTLE,NR1,7317000,3463000,1949,88622,5740,11,0,3,1.5,6,3,3,0,0,870,6,0,0,0,2,0,4,2,0,0,4,0,2018,98105
2018-05-24,775000,47.58059964,-122.3944666,SEATTLE,NR3,477000,394000,1910,6000,1380,8,0,3,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98116
2018-05-25,1295000,47.67937306,-122.3785862,SEATTLE,NR3,546000,723000,1930,5100,1960,8,7,5,1.5,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98117
2018-05-22,1075000,47.68901494,-122.2942466,SEATTLE,NR3,751000,536000,1942,6000,2460,7,6,5,1.0,3,1,2,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-21,1646000,47.63296049,-122.3115818,SEATTLE,NR3,879000,795000,1907,5000,2040,8,0,5,2.0,3,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98112
2018-05-22,825000,47.52846789,-122.3912441,SEATTLE,NR3,360000,498000,1951,6012,1510,7,7,4,1.5,3,1,1,1,0,460,0,0,0,0,0,0,0,0,0,0,0,0,2018,98136
2018-05-15,849000,47.65100678,-122.4071449,SEATTLE,NR3,533000,591000,1964,3061,1620,7,7,5,1.0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98199
2018-05-21,850000,47.68689233,-122.3170952,SEATTLE,NR3,309000,512000,1917,3289,1250,7,6,4,1.0,2,1,0,0,240,0,0,0,0,2,0,0,0,0,0,0,0,0,2018,98115
2018-05-22,565000,47.72244176,-122.3372502,SEATTLE,NR2,454000,208000,1955,10313,1160,7,0,4,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98133
2018-05-24,1100000,47.52454608,-122.381074,SEATTLE,NR3,556000,848000,1954,11442,2240,8,8,5,1.0,2,0,3,1,0,300,0,0,0,0,0,3,0,3,0,3,0,0,2018,98126
2018-05-22,760000,47.55655864,-122.2965213,SEATTLE,NR3,347000,514000,1940,5500,1880,8,7,3,1.0,2,1,1,0,0,230,0,0,0,0,0,0,2,2,0,0,0,0,2018,98108
2018-05-18,950000,47.54133189,-122.2663529,SEATTLE,NR3,456000,818000,1929,7380,3040,7,7,4,1.5,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2018,98118
2018-05-23,1738000,47.63459454,-122.3042722,SEATTLE,NR3,747000,1114000,1925,3365,2670,9,8,5,1.5,3,2,1,1,270,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98112
2018-05-22,725000,47.69754141,-122.3696601,SEATTLE,NR3,378000,341000,1942,7806,1730,7,7,3,1.0,4,1,0,0,0,200,0,0,0,2,0,0,0,0,0,0,0,0,2018,98117
2018-05-21,801539,47.70418446,-122.2965485,SEATTLE,NR2,600000,397000,1960,13928,1960,7,0,3,2.0,4,2,0,0,0,670,0,0,0,0,0,0,0,0,0,0,0,0,2018,98125
2018-05-22,1500000,47.67185028,-122.3023146,SEATTLE,NR3,591000,791000,1926,4000,3140,7,7,5,1.5,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98115
2018-05-15,614000,47.51851603,-122.3496451,SEATTLE,NR2,280000,439000,1963,8100,2050,7,7,5,1.0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98106
2018-05-24,950000,47.65710276,-122.3558049,SEATTLE,NR3,729000,365000,1910,4500,2080,7,6,4,1.0,4,2,0,1,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2018,98103
2018-05-18,1100000,47.69977854,-122.3723648,SEATTLE,NR2,595000,604000,1951,8910,2290,7,0,5,2.0,3,2,0,1,0,280,0,0,0,0,0,0,0,0,0,0,0,0,2018,98117
2018-05-16,460000,47.51833947,-122.2647881,SEATTLE,NR3,205000,347000,1921,6380,1120,7,0,3,1.0,3,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2018,98118
2018-05-21,1325000,47.66772793,-122.3349602,SEATTLE,NR3,613000,769000,1922,4013,2620,7,7,5,1.5,3,2,1,0,220,70,0,0,0,0,0,0,0,0,0,0,0,0,2018,98103
2018-05-25,1260000,47.64088236,-122.3679903,SEATTLE,NR3,750000,670000,1914,2880,2300,8,7,4,1.5,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98119
2018-05-29,1300000,47.72407546,-122.3700344,SEATTLE,NR1,1097000,385000,1952,19952,3010,8,7,3,1.0,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98177
2018-05-23,2200000,47.63014713,-122.3038717,SEATTLE,NR3,1160000,1236000,1907,6480,3670,10,9,4,2.0,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2018,98112
